area_km2,longitude,latitude,is_top200,avg_temp_c,avg_precip_mm,label
0.000991149522661,71.8650968574966,36.346507784455376,False,-4.58,0.64,0
0.00012803411076,71.86268414017498,36.34608330149237,False,-4.58,0.64,0
0.000293578072099,71.86429580438386,36.341910177898846,False,-4.58,0.64,0
0.000476997978873,71.8624256579922,36.34222506645732,False,-4.58,0.64,0
0.000324858082256,71.86917470604496,36.34046516910627,False,-4.58,0.64,0
0.00024608976349,71.86907070585835,36.34079668872156,False,-4.58,0.64,0
0.00631384335465,71.85507098986186,36.34708240581304,False,-4.58,0.64,0
0.00213832800887,71.85385620387281,36.34417056073183,False,-4.58,0.64,0
0.000143315584711,71.85452924616321,36.34389047980605,False,-4.58,0.64,0
0.000363965450981,71.85433815544295,36.34415469233798,False,-4.58,0.64,0
0.0003697556073,71.85332297571465,36.34360230575806,False,-4.58,0.64,0
