sample_id,area,longitude,latitude,is_top200,temperature,rainfall,label,elevation,distance_to_nearest_settlement_km,annual_area_change_km2_per_year,growth_data_available,label_source,matched_event_id,matched_event_name,match_distance_km,matched_reference_row,label_method,label_provenance_status,geographic_group_025deg
5156,0.000414477,75.62891378,35.95368603,0,-9.14,0.75,0,4472,22.5368151498182,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.82141616831844,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5157,0.001132691,75.63117415,35.95117412,0,-9.14,0.75,0,4483,22.61642161340127,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.47701207039958,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5158,0.000277994,75.63061097,35.95159374,0,-9.14,0.75,0,4481,22.58733827939458,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.545409700447145,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5159,0.000304625,75.62995865,35.95176252,0,-9.14,0.75,0,4476,22.540296350040418,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.59786855689916,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5160,0.000318496,75.63324813,35.95076023,0,-9.14,0.75,0,4496,22.77191765833692,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.320819199618846,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5161,0.002231596,75.63548564,35.9502972,0,-9.14,0.75,0,4492,22.939623752010025,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.151285980112704,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5162,0.000220028,75.63328773,35.94903745,0,-9.14,0.75,0,4469,22.70404580041413,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.17288681657747,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5163,0.000531065,75.64395358,35.94327198,0,-9.14,0.75,0,4454,22.579355725729705,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,37.062993625916796,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5164,0.01305182,75.64216522,35.94348932,0,-9.14,0.75,0,4453,22.589545662907508,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,37.18529652222322,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5165,0.000402278,75.64076348,35.94348482,0,-9.14,0.75,0,4454,22.578966408523776,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,37.26657813122308,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5166,0.002004957,75.65401883,35.93443217,0,-9.14,0.75,0,4383,21.704489028467865,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.72792321567114,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5167,0.001039663,75.66061959,35.93245762,0,-9.14,0.75,0,4372,21.576262012648414,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.17941154057687,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5168,0.000434969,75.66112682,35.9322106,0,-9.14,0.75,0,4371,21.556700351975746,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.12920127795191,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5169,0.001682548,75.67052385,35.92509669,0,-9.14,0.75,0,4333,20.939440186706648,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,33.98157947224461,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5170,0.0072351,75.68259997,35.91622163,0,-9.14,0.75,0,4289,20.244831711284647,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,32.5310013860855,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5171,0.001474018,75.68316074,35.91573436,0,-9.14,0.75,0,4284,20.20656100319517,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,32.4571667103486,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5172,0.000959706,75.7021745,35.89071797,0,-9.14,0.75,0,4172,18.16557370006453,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.219783620915333,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5173,0.024944008,75.7065654,35.85516959,0,-9.14,0.75,0,4128,14.831478938964242,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.01240598045489,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5174,0.000256178,75.70859621,35.85619553,0,-9.14,0.75,0,4133,15.024160113297931,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,25.966894580245032,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5175,0.000186826,75.70822179,35.85610278,0,-9.14,0.75,0,4133,14.997730288754813,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,25.98287168857934,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5176,0.000634057,75.70814527,35.85633489,0,-9.14,0.75,0,4133,15.016156469703898,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.00624074444374,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5177,0.000952143,75.70775793,35.85652979,0,-9.14,0.75,0,4133,15.0165275830757,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.04606730519745,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5178,0.000713158,75.70716256,35.85669301,0,-9.14,0.75,0,4134,15.004322666807004,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.09638431528956,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5179,0.000253599,75.70525091,35.8581754,0,-9.14,0.75,0,4132,15.058576515496483,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.33463016629717,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5180,0.000623113,75.70453423,35.85787764,0,-9.14,0.75,0,4132,14.997564878366674,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.355808931576203,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5181,0.000509065,75.70127938,35.85833089,0,-9.14,0.75,0,4148,14.897221891012752,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.596971656464497,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5182,0.000527776,75.70373929,35.86080907,0,-9.14,0.75,0,4142,15.245737791272358,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.64005934504594,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5183,0.000634616,75.70336475,35.86248541,0,-9.14,0.75,0,4145,15.392573490437972,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.7981388304789,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5184,0.000333637,75.69773837,35.86451899,0,-9.14,0.75,0,4148,15.35746633225402,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.312301180665948,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5185,0.000793926,75.69627881,35.86187994,0,-9.14,0.75,0,4142,15.03619813176048,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.194409701124908,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5186,0.000273319,75.69569643,35.86165871,0,-9.14,0.75,0,4141,14.990696104846169,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.21386310621578,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5187,0.000631596,75.69480869,35.86204674,0,-9.14,0.75,0,4145,14.99382266756245,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.300857555049674,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5188,0.00031238,75.69551947,35.86187007,0,-9.14,0.75,0,4145,15.0046156627017,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.24177956411477,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5189,0.000555012,75.69469207,35.86256455,0,-9.14,0.75,0,4148,15.04088858739978,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.34911805687561,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5190,0.000339242,75.69489414,35.86281691,0,-9.14,0.75,0,4149,15.074097230084622,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.35623563372169,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5191,0.000340363,75.69452128,35.86271523,0,-9.14,0.75,0,4152,15.049192944840431,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.37185301446768,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5192,0.000377311,75.69401326,35.86252716,0,-9.14,0.75,0,4153,15.010372958237248,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.389287679194986,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5193,0.007098982,75.69225771,35.86108143,0,-9.14,0.75,0,4151,14.796887656499704,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.387888897895163,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5194,0.000714214,75.69611854,35.86290737,0,-9.14,0.75,0,4139,15.131930903184688,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.285907055436592,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5195,0.000560557,75.69549743,35.86294691,0,-9.14,0.75,0,4148,15.111038976183934,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.32831248656743,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5196,0.00096994,75.69390139,35.862905,0,-9.14,0.75,0,4153,15.043808129700754,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.426187481868823,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5197,0.000715782,75.69543486,35.86327823,0,-9.14,0.75,0,4150,15.141606182024235,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.358513558968415,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5198,0.000409496,75.69513354,35.86357931,0,-9.14,0.75,0,4155,15.159736126268262,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.40142154026662,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5199,0.000306543,75.69338298,35.8633426,0,-9.14,0.75,0,4156,15.067467516766976,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.49363475639821,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5200,0.002474569,75.68552114,35.86637192,0,-9.14,0.75,0,4154,15.086756622473445,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.233254204316623,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5201,0.000756185,75.6870761,35.86633972,0,-9.14,0.75,0,4160,15.137700978738032,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.131182178576516,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5202,0.000796934,75.68693586,35.86512918,0,-9.14,0.75,0,4165,15.00893135581483,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.04543550706448,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5203,0.001234278,75.68727751,35.86692826,0,-9.14,0.75,0,4166,15.205031503348197,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.164511399714243,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5204,0.000595947,75.68724049,35.86750301,0,-9.14,0.75,0,4165,15.262586994883591,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.212058034105887,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5205,0.000484406,75.68696264,35.86760831,0,-9.14,0.75,0,4164,15.263662394699656,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.238038336997615,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5206,0.001051943,75.68913519,35.86751044,0,-9.14,0.75,0,4167,15.330549676171298,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.092252640988605,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5207,0.000308694,75.68617147,35.86864918,0,-9.14,0.75,0,4163,15.343165274375124,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.370322006216075,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5208,0.000640058,75.68528453,35.86855761,0,-9.14,0.75,0,4165,15.303494861988174,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.41962263874634,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5209,0.000837816,75.6846347,35.86783249,0,-9.14,0.75,0,4164,15.206775603629596,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.40427198694067,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5210,0.002752139,75.68269452,35.86701656,0,-9.14,0.75,0,4161,15.057673935477764,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.46518655094855,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5211,0.007916608,75.68185205,35.86728228,0,-9.14,0.75,0,4159,15.057524053410122,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.540141175950733,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5212,0.002730742,75.68156457,35.86916839,0,-9.14,0.75,0,4163,15.243988270592393,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.705486784041177,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5213,0.005214822,75.68363994,35.86887043,0,-9.14,0.75,0,4170,15.280695804141512,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.549200021606865,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5214,0.000695151,75.6888223,35.87119347,0,-9.14,0.75,0,4168,15.696100198529765,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.404376407839827,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5215,0.000461289,75.68723768,35.8698807,0,-9.14,0.75,0,4168,15.506405906845792,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.3999218692668,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
